,SITEID,YEAR,STATE,122,141,36,1,176,5,24,123,124,61,190,37,12,26,243,111,152,70,209,53,59,4,21,43,23,38,250,29,206,216,225,13,87,2,3,239,60,31,50,49,68,67,241,254,224,235,0,10,22,30,32,33,34,39,46,51,55,56,62,171,204,212,221,223,230,233,234,253
36,Dekalb,2013,IL,66.6,0,0,0,25.9,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2,0.1,0.1,0,0.3,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,DixonSprings,2008,IL,0.7,0,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7.7,0.7,0,0,0,49.8,4,0,0,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,DixonSprings,2009,IL,0.1,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8.2,0.8,0,0,0,51,3.7,0,0,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,DixonSprings,2010,IL,0.6,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.4,1,0.1,0,0,50.1,2.7,0,0,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,DixonSprings,2011,IL,2.7,0,0,0,5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.5,9.8,1,0.1,0,0,49.5,3.7,0,0,3.7,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
41,DixonSprings,2012,IL,1.8,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,9.5,1.3,0.1,0,0,49.3,3.4,0,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,DixonSprings,2013,IL,0.7,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,9.7,1.2,0.1,0,0,49.9,2.7,0,0,27.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
43,Freeport,2008,IL,48.5,0,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,2.7,0,0,0,5,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Freeport,2009,IL,42.5,0,0,0,30.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,2.8,0,0,0,4.7,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Freeport,2010,IL,61.9,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.6,2.8,0.1,0,0,3.6,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
