"ID","State","Year","1","5","111","121","122","123","141","176","124","24","195","190","4","61","131","36","28","23","37","27","59","152","44","205","21","29","13","39","241","42","87","63","6","12","143","26","60","142","2","3","48","239","67","74","58","236","225","53","57","25","11","54","240","70","31","229","254","243","0","43","41","68","206","50","38","46","221","250","32","69","242","222","71","216","47","209","219","30","49","207","14","224","66","214","247","246","245","249","235","76","92","33","248","35","55","226","238","22"
"Brownstown","IL","2011","22.7","25.4"," 0.4"," 6.4"," 1.2"," 0.2","30.3"," 3.3"," 0.0"," 0.9"," 0.0"," 0.0",0," 0.0"," 0.0"," 0.4",0,0," 4.1",0,0,0,0,0,0,0,0,0," 0.4",0,0,0,0,0,0," 4.3",0," 0.0",0,0,0,0,0,0," 0.0",0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brownstown","IL","2012","22.9","23.3"," 0.3"," 6.0"," 1.3"," 0.2","30.2","12.5"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0",0," 0.0"," 0.0",0,0," 0.1"," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 2.9",0," 0.0",0,0,0,0,0,0," 0.0",0," 0.1",0," 0.0",0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brownstown","IL","2013","18.7","26.3"," 0.3"," 6.4"," 1.2"," 0.2","30.2","13.4"," 0.0"," 0.4"," 0.0"," 0.0",0,0," 0.0"," 0.0",0,0," 0.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 2.6",0," 0.0",0,0,0,0,0,0," 0.0",0," 0.0",0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dekalb","IL","2008","66.0","20.9"," 0.1"," 5.1"," 2.7"," 0.5"," 0.7"," 3.4"," 0.1"," 0.2"," 0.0",0,0,0," 0.0"," 0.1"," 0.0",0,0,0,0,0," 0.0",0,0,0,0,0,0," 0.0",0,0,0," 0.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dekalb","IL","2009","66.3","19.4"," 0.1"," 5.7"," 2.9"," 0.5"," 0.8"," 3.1"," 0.1"," 0.5"," 0.0",0,0," 0.0"," 0.0"," 0.0"," 0.1",0," 0.0",0," 0.0",0," 0.0",0,0,0," 0.0",0,0,0,0,0,0," 0.5",0," 0.0",0," 0.0",0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dekalb","IL","2010","68.4","20.5"," 0.1"," 2.9"," 2.5"," 0.5"," 0.6"," 3.3"," 0.2"," 0.2"," 0.0"," 0.0",0," 0.0"," 0.0"," 0.4"," 0.1",0," 0.0",0,0," 0.0"," 0.0",0,0,0," 0.0",0," 0.0"," 0.0",0,0,0," 0.4",0," 0.0",0," 0.0",0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0," 0.0",0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dekalb","IL","2011","72.4","16.7"," 0.1"," 3.2"," 2.5"," 0.5"," 0.5"," 1.4"," 0.2"," 0.8"," 0.0"," 0.0",0," 0.0"," 0.1"," 0.8"," 0.3",0," 0.1",0," 0.0",0," 0.0",0,0,0,0,0," 0.0"," 0.0",0,0,0," 0.3",0," 0.0",0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0," 0.0",0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dekalb","IL","2012","69.3","19.3"," 0.1"," 2.7"," 2.6"," 0.5"," 0.5"," 3.3"," 0.2"," 0.4"," 0.0"," 0.0",0," 0.0"," 0.0"," 0.2"," 0.5",0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.2"," 0.0",0," 0.0"," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dekalb","IL","2013","70.6","18.2"," 0.1"," 2.9"," 2.5"," 0.5"," 0.5"," 3.2"," 0.2"," 0.6"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 0.4"," 0.1",0," 0.0",0," 0.0",0,0,0,0,0,0,0,0," 0.0",0,0,0," 0.1",0,0,0," 0.0",0,0,0,0,0,0,0,0,0," 0.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0
"DixonSprings","IL","2008"," 1.9"," 3.5"," 1.1"," 4.6"," 0.5"," 0.0","58.3","22.6"," 0.0"," 0.0"," 0.6"," 1.2"," 0.0"," 0.1"," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.1"," 0.0",0,0," 0.0"," 0.1",0," 5.6",0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DixonSprings","IL","2009"," 2.0"," 3.8"," 0.9"," 4.4"," 0.6"," 0.0","58.3","21.2",0,0," 0.9"," 1.1",0," 0.0",0," 0.0",0,0," 1.6",0,0," 0.0",0,0,0,0," 0.0",0,0,0,0,0,0,0," 0.0"," 0.1",0," 5.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DixonSprings","IL","2010"," 3.2"," 4.4"," 0.8"," 3.4"," 0.6"," 0.0","57.9","21.6"," 0.0"," 0.0"," 0.6"," 0.8"," 0.0"," 0.1"," 0.0"," 0.0",0,0," 1.7",0,0,0,0,0,0,0," 0.0",0," 0.0",0,0,0," 0.0",0," 0.0"," 0.0",0," 4.7",0," 0.0",0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0
"DixonSprings","IL","2011"," 3.3"," 6.3"," 1.4"," 4.6"," 0.6"," 0.0","57.6"," 3.6"," 0.0"," 0.0"," 1.0"," 0.7"," 0.0"," 0.5"," 0.0"," 0.0",0,0,"14.5",0," 0.0",0," 0.0",0,0,0,0,0," 0.0",0,0,0,0,0," 0.0"," 0.3",0," 5.5",0,0,0,0," 0.0",0," 0.0",0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DixonSprings","IL","2012"," 3.0"," 4.6"," 0.8"," 4.4"," 0.7"," 0.0","57.9","21.5"," 0.0"," 0.0"," 0.3"," 0.5"," 0.0"," 0.0",0," 0.0",0,0," 1.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0"," 0.1",0," 5.2",0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DixonSprings","IL","2013"," 3.0"," 4.8"," 0.9"," 4.4"," 0.6"," 0.0","57.1","19.9"," 0.0"," 0.0"," 1.0"," 1.0"," 0.0"," 0.0"," 0.0"," 0.0",0,0," 1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0"," 0.2",0," 5.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0
"Freeport","IL","2008","39.3","15.0"," 0.5"," 8.0"," 6.2"," 1.6"," 9.5","16.4"," 0.5"," 0.9"," 0.8"," 1.0",0," 0.0"," 0.1"," 0.3"," 0.0",0,0,0,0," 0.0",0,0,0,0," 0.0",0,0,0,0," 0.0",0,0," 0.0",0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Freeport","IL","2009","41.4","15.7"," 0.3"," 7.9"," 6.0"," 1.5"," 9.9","14.9"," 0.6"," 0.6"," 0.3"," 0.5",0," 0.0"," 0.1"," 0.2",0,0," 0.1"," 0.0",0," 0.0",0,0,0,0,0,0,0," 0.0",0,0,0," 0.0"," 0.1",0,0," 0.0",0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Freeport","IL","2010","44.6","17.1"," 0.6"," 5.1"," 5.6"," 1.8"," 8.5","14.5"," 0.6"," 0.1"," 0.1"," 0.7",0,0," 0.1"," 0.5"," 0.0",0," 0.0"," 0.0",0," 0.0"," 0.0"," 0.0"," 0.0",0," 0.0",0,0," 0.0",0,0,0," 0.0"," 0.0",0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0
"Freeport","IL","2011","50.7","15.5"," 0.4"," 5.6"," 5.8"," 1.7","10.1"," 3.6"," 0.5"," 0.9"," 0.8"," 0.7"," 0.0"," 0.0"," 0.1"," 2.6"," 0.0",0," 0.6"," 0.0"," 0.0"," 0.1"," 0.0",0,0,0," 0.0",0," 0.0",0,0,0,0,0," 0.0"," 0.0"," 0.0"," 0.0",0,0,0,0,0,0," 0.0",0,0," 0.0",0,0,0,0,0,0,0," 0.0",0,0,0," 0.0",0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0
"Freeport","IL","2012","47.8","12.7"," 0.3"," 5.6"," 5.7"," 1.7"," 8.7","15.4"," 0.7"," 0.4"," 0.1"," 0.4",0,0," 0.1"," 0.4"," 0.0",0," 0.0",0," 0.0"," 0.0"," 0.0",0,0,0," 0.0",0,0," 0.0",0,0,0," 0.0"," 0.0",0,0," 0.0",0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0
