"ID","State","Year","1","5","24","111","121","122","123","124","131","141","176","190","195","152","4","61","27","13","36","28","59","0","29","44","21","6","23","37","205","32","42","39","26","225","22","41","236","60","142","58","241","68","43","87","63","53","12","143","47","25","74","240","254","3","48","67","2","209","239","92","46","238","57","10","226","76","222","235","237","224","242","31","33","11","71","54","70","229","216","69","246","219","66","243","250","49","50","206","221","38","244","207","77","30","14","249","245","247","220","214","55","248","35","210","34"
"Ames","IA","2010","40.2","28.3"," 0.0"," 0.9"," 5.9"," 2.1"," 0.6"," 0.2"," 0.1"," 5.9","13.6"," 1.1"," 0.3"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 0.4"," 0.1"," 0.0",NA," 0.0"," 0.0"," 0.0",NA," 0.0"," 0.2"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA," 0.0"," 0.0"," 0.0"," 0.0"," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.0"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ames","IA","2011","42.1","27.0"," 0.0"," 1.1"," 6.4"," 2.3"," 0.7"," 0.2"," 0.1"," 6.3"," 9.2"," 1.0"," 0.6"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 1.2"," 0.1"," 0.0",NA," 0.0"," 0.0",NA,NA," 0.0"," 1.6"," 0.0",NA,NA,NA," 0.0",NA,NA,NA,NA," 0.0"," 0.0"," 0.0"," 0.0",NA,NA,NA,NA,NA," 0.0"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ames","IA","2012","42.5","25.6"," 0.0"," 1.0"," 6.5"," 2.2"," 0.7"," 0.2"," 0.1"," 6.5","10.8"," 1.0"," 0.7"," 0.1"," 0.0"," 0.0"," 0.0"," 0.0"," 0.7"," 0.1"," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 1.1"," 0.0",NA,NA,NA," 0.0",NA,NA,NA," 0.0"," 0.0"," 0.0"," 0.0",NA," 0.0"," 0.0",NA,NA,NA," 0.0"," 0.0"," 0.0",NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ames","IA","2013","42.0","26.4"," 0.0"," 1.0"," 6.4"," 2.3"," 0.7"," 0.2"," 0.1"," 6.3","10.9"," 1.1"," 0.6"," 0.1"," 0.0"," 0.0"," 0.0"," 0.0"," 0.8"," 0.1"," 0.0",NA,NA," 0.0"," 0.0",NA," 0.0"," 0.9",NA,NA,NA,NA,NA," 0.0",NA,NA,NA," 0.0"," 0.0"," 0.0"," 0.0",NA,NA,NA,NA,NA," 0.0"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brownstown","IL","2008","22.6","23.3"," 0.6"," 1.4"," 7.1"," 2.0"," 0.3"," 0.1"," 0.0","21.0","16.4"," 0.6"," 0.0",NA," 0.1"," 0.0",NA," 0.0"," 0.1"," 0.0"," 0.0",NA,NA,NA," 0.0"," 0.0",NA,NA,NA,NA," 0.0",NA," 4.2",NA,NA,NA,NA,NA," 0.0"," 0.0",NA,NA," 0.0"," 0.0"," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brownstown","IL","2009","22.7","25.5"," 0.3"," 1.4"," 7.3"," 2.0"," 0.3"," 0.1"," 0.0","20.8","15.8"," 0.7"," 0.0"," 0.0"," 0.0"," 0.0",NA," 0.0"," 0.1"," 0.0"," 0.0",NA," 0.0"," 0.0",NA," 0.0"," 0.0"," 0.1",NA,NA,NA,NA," 3.0",NA,NA,NA,NA,NA," 0.0"," 0.0",NA,NA," 0.0",NA,NA,NA," 0.0",NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brownstown","IL","2010","29.5","27.0"," 0.1"," 1.5"," 4.8"," 2.1"," 0.3"," 0.1"," 0.0","19.1","13.8"," 0.5"," 0.0"," 0.0"," 0.1"," 0.0",NA," 0.0"," 0.2"," 0.0"," 0.0",NA," 0.0"," 0.0",NA," 0.0"," 0.0"," 0.2",NA,NA," 0.0",NA," 0.8"," 0.0",NA,NA," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0",NA,NA,NA,NA," 0.0",NA," 0.0",NA," 0.0"," 0.0",NA," 0.0",NA," 0.0",NA,NA,NA," 0.0",NA,NA," 0.0",NA," 0.0",NA," 0.0",NA,NA,NA,NA," 0.0",NA," 0.0",NA,NA,NA," 0.0"," 0.0"," 0.0",NA,NA,NA," 0.0",NA,NA,NA,NA," 0.0",NA,NA,NA,NA," 0.0",NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brownstown","IL","2011","29.7","27.4"," 0.7"," 1.7"," 5.7"," 2.1"," 0.3"," 0.1"," 0.0","19.3"," 4.4"," 0.5"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 0.5"," 0.0"," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 3.6",NA,NA," 0.0",NA," 3.7"," 0.0",NA,NA," 0.0"," 0.0"," 0.0"," 0.0"," 0.1"," 0.0"," 0.0",NA,NA," 0.0"," 0.0",NA,NA,NA," 0.0"," 0.0",NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA," 0.0",NA,NA," 0.0",NA,NA," 0.0",NA,NA," 0.0",NA," 0.0",NA," 0.0",NA," 0.0",NA," 0.0",NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brownstown","IL","2012","29.4","25.2"," 0.2"," 1.5"," 5.5"," 2.1"," 0.3"," 0.1"," 0.0","19.2","12.8"," 0.4"," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.0"," 0.1"," 0.0"," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.0",NA," 0.1",NA,NA,NA,NA," 2.9"," 0.0",NA,NA," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.0"," 0.0",NA,NA,NA," 0.0",NA,NA,NA," 0.0"," 0.0"," 0.0"," 0.0",NA," 0.0",NA,NA,NA," 0.0",NA,NA," 0.0",NA,NA,NA," 0.0",NA,NA," 0.0"," 0.0",NA,NA," 0.0",NA," 0.0"," 0.0"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA," 0.0",NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA," 0.0",NA,NA,NA,NA
"Brownstown","IL","2013","26.7","25.6"," 0.6"," 1.6"," 5.6"," 2.1"," 0.3"," 0.1"," 0.0","18.9","13.9"," 0.7"," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.0"," 0.2"," 0.0"," 0.0",NA," 0.0",NA,NA," 0.0"," 0.0"," 0.2"," 0.0",NA," 0.0"," 0.0"," 3.3"," 0.0",NA,NA," 0.0",NA," 0.0"," 0.0"," 0.1",NA," 0.0",NA,NA,NA," 0.0"," 0.0"," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA," 0.0"," 0.0"," 0.0"," 0.0"," 0.0",NA," 0.0",NA," 0.0",NA," 0.0",NA," 0.0",NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA
